"code","date","instance","message","path","payload"
"400","10/3/2023 04:14:00.284","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","24/8/2023 21:47:54.038","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","8/4/2023 15:50:59.14","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","24/12/2023 13:48:30.927","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","23/12/2023 21:59:55.663","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","7/5/2023 10:59:53.611","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","21/7/2023 10:36:34.488","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","21/10/2023 06:14:28.597","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","25/12/2023 20:28:41.54","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/1/2023 13:59:52.362","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","19/10/2023 00:11:54.709","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","30/3/2023 04:23:40.658","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","5/7/2023 06:41:36.705","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","28/1/2023 04:04:04.044","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","24/8/2023 21:33:23.483","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","6/7/2023 18:12:05.096","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","12/10/2023 07:15:09.655","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/11/2023 18:03:59.238","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","5/11/2023 22:45:26.216","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","11/12/2023 17:52:59.929","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","17/5/2023 09:51:33.921","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","17/3/2023 20:11:38.209","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","2/2/2023 19:07:49.496","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","5/9/2023 19:55:46.942","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","12/6/2023 07:41:10.753","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","30/8/2023 17:28:48.747","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","30/4/2023 10:39:00.177","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","24/1/2023 10:47:49.97","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","21/3/2023 12:21:47.071","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","31/10/2023 09:18:37.915","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","13/10/2023 16:47:46.94","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/6/2023 22:46:37.342","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","17/11/2023 09:33:30.636","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","17/2/2023 00:43:01.002","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","18/4/2023 12:48:51.571","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","2/7/2023 01:34:58.45","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","14/6/2023 17:51:15.58","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","4/12/2023 07:41:31.674","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/7/2023 01:54:49.058","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","6/7/2023 08:46:32.776","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","2/9/2023 18:04:49.746","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/6/2023 23:25:19.591","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","13/6/2023 12:39:27.157","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","4/3/2023 03:42:11.409","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","14/1/2023 19:14:24.689","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","13/4/2023 02:29:34.315","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","11/2/2023 00:56:03.468","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","12/1/2023 03:48:55.188","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","10/7/2023 08:45:59.666","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","15/10/2023 05:23:50.665","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","12/1/2023 20:56:47.643","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/3/2023 15:26:14.332","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","8/10/2023 21:18:50.891","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","6/3/2023 03:00:26.376","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","25/10/2023 06:55:27.017","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/1/2023 06:11:14.691","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/6/2023 04:51:08.505","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","20/12/2023 22:56:10.299","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/8/2023 06:50:39.878","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","16/12/2023 04:29:04.584","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/9/2023 11:14:49.155","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","28/7/2023 17:52:10.338","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/9/2023 20:31:58.763","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","5/11/2023 20:32:05.685","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","9/10/2023 08:35:36.176","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","6/1/2023 03:27:37.596","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/11/2023 08:20:22.209","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","21/1/2023 10:26:30.873","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","6/1/2023 01:15:02.199","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","23/4/2023 16:21:07","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","14/11/2023 21:38:04.774","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","26/12/2023 19:18:33.091","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","19/11/2023 01:24:16.622","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","10/9/2023 09:02:07.238","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","13/4/2023 08:48:55.439","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","12/12/2023 01:08:12.27","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","14/12/2023 03:04:04.871","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","3/11/2023 05:16:31.617","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","7/12/2023 14:26:56.639","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/8/2023 14:29:08.307","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","20/8/2023 14:04:10.441","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","23/9/2023 23:33:42.173","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","18/12/2023 03:41:40.514","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","16/10/2023 20:15:09.391","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","30/4/2023 15:15:42.296","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","17/6/2023 02:42:01.608","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","4/9/2023 02:09:21.183","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","10/10/2023 04:56:43.428","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","9/4/2023 15:38:19.327","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","30/5/2023 18:37:29.145","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","14/2/2023 20:05:33.176","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","25/10/2023 04:34:28.217","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","10/6/2023 22:31:23.845","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","8/1/2023 18:18:49.95","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","16/4/2023 21:25:27.774","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","4/8/2023 02:01:17.915","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","14/1/2023 05:29:07.863","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","26/7/2023 10:43:58.324","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","10/6/2023 08:52:52.468","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","15/12/2023 04:38:16.242","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/11/2023 03:00:36.111","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","8/5/2023 14:55:57.593","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","23/1/2023 18:46:01.227","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","20/12/2023 10:38:32.827","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","8/6/2023 15:42:57.99","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","20/8/2023 00:01:11.708","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","5/10/2023 11:45:22.203","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","12/8/2023 13:25:35.283","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","6/9/2023 06:24:35.76","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","29/1/2023 20:11:25.024","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","15/9/2023 03:32:17.056","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","21/11/2023 03:53:25.123","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","8/10/2023 09:54:48.838","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","28/3/2023 02:52:30.598","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","17/4/2023 05:24:56.703","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","16/4/2023 20:46:09.06","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","16/7/2023 01:31:16.104","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","23/7/2023 14:51:51.615","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","2/8/2023 10:17:20.092","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","12/12/2023 14:43:52.192","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/12/2023 02:57:37.83","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","6/6/2023 21:50:49.658","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","14/2/2023 22:58:08.36","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","2/11/2023 08:03:13.609","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/2/2023 17:13:52.467","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","24/10/2023 08:57:43.149","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","21/8/2023 22:02:51.35","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","17/2/2023 16:04:43.601","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","3/10/2023 19:46:00.452","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","22/8/2023 16:09:59.071","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","15/11/2023 04:36:05.209","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","16/12/2023 21:15:40.981","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/8/2023 03:16:43.029","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","18/2/2023 19:46:42.208","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","31/3/2023 19:17:55.103","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","15/6/2023 15:01:09.45","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","30/9/2023 06:09:48.691","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/9/2023 14:08:02.455","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","1/7/2023 00:37:35.813","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","6/4/2023 21:49:19.731","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","24/8/2023 21:34:54.968","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","11/2/2023 21:26:47.408","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/6/2023 01:36:20.54","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","17/8/2023 18:31:37.492","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","13/1/2023 02:16:13.379","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","20/8/2023 23:22:26.554","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","5/12/2023 15:03:45.954","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","27/10/2023 05:40:23.699","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","13/11/2023 01:43:12.287","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","5/2/2023 11:29:32.646","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","21/12/2023 03:48:10.242","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
"400","9/1/2023 12:19:38.455","consultas","No se han encontrado resultados","api/v1/consultas/norma/totales","{ ""esReformado"" : false, ""search"" : ""erjafe"", ""isCompleteSearch"" : false }"
